"insCode","instrumentID","cValMne","lVal18","cSocCSAC","lVal18AFC","lVal30","cIsin","dEven","flow","lSoc30","CGdSVal","cgrValCot","yMarNSC","cComVal","cSecVal","cSoSecVal","yVal"
"57424362806755583","IRO7ENRP0001","ENRP1","Etebari Noor","ENRP","ونور","اعتباری نور","IRO7ENRP0005","20230917","4","اعتباری نور","A","L1","NO","7","57","5719","309"
"57440811889769541","IRR7ITLP0101","ITLX1","Italran-R","ITLP","کایتاح","ح.ایتالران","IRR7ITLP0103","20201004","4","ایتالران","A","P1","NO","7","54","5495","404"
"57462267975967417","IRR1SMRI0101","SMRX1","Iran Tele.-R","SMRI","لمخابرح","ح .  مخابراتی راه دورایران","IRR1SMRI0107","20090716","1","صنایع مخابراتی راه دورایران","A","N2","NO","5","32","3220","400"
"57474654408676379","IRB4SG560381","G56Q1","SOV.GMR56.SP241118","SG56","اراد56","مرابحه عام دولت5-ش.خ 0308","IRB4SG560381","20230607","2","مرابحه عام دولت5-شرایط خاص0308","A","17","NO","4","69","6945","706"
"57487343869808400","IRB3SI2499B1","I24Q1","SOV.IJR2-NVN210206","SI24","اجاد24","اجاره دولتی آپرورش-نوین991118","IRB3SI2499B2","20221212","2","اجاره دولتی آپرورش-نوین991118","A","17","NO","4","69","6942","306"
"57498323844693360","IRO1MOIN0001","MOIN1","Moein Mellat Co","MOIN","ومعین","سرمایه گذاری توسعه معین ملت","IRO1MOIN0003","20230917","1","سرمایه گذاری توسعه معین ملت","A","N1","NO","3","65","6599","300"
"57513265745691613","IRB3TB579951","TB571","TreasuryBill200811","TB57","اخزا803","اسنادخزانه-م3بودجه98-990521","IRB3TB579956","20191005","2","اسنادخزانه اسلامی-م3بودجه1398","A","I1","NO","4","69","6940","306"
"57524237583720590","IRB3TB239841","TB231","TreasuryBill190702","TB23","اخزا609","اسنادخزانه-م9بودجه96-980411","IRB3TB239841","20180721","2","اسنادخزانه-م9بودجه96-980411","A","I1","NO","4","69","6940","306"
"57551382352708199","IRO5GSKS0001","GSKS1","Gaz Sekkeh","GSKS","غگز","گز سکه","IRO5GSKS0004","20230108","2","گز سکه","A","V1","NO","9","42","4243","313"
"57576691407491832","IRR1KESF0101","KESX1","Isfahan Tile-R","KESF","کاصفاح","ح . کاشی  اصفهان","IRR1KESF0107","20130625","1","کاشی  اصفهان","A","N2","NO","5","49","4993","400"
"57584978137623518","IRB4SF830251","S83Q1","SOV.MNF83SP230727","SF83","افاد83","منفعت دولت8-ش.خاص تمدن0205","IRB4SF830256","20230607","2","منفعت دولت8-شرایط خاص تمدن","A","17","NO","4","69","6946","706"
"57585821705408565","IRT3VC080001","VC081","Firoozeh VCF-VR","VC08","ونچر","ص.ج.فیروزه40%تادیه","IRT3VC080002","20230515","2","ص.س.جسورانه فیروزه","A","T1","NO","4","68","6815","305"
"57600064931636077","IRO7JMIP0001","JMIP1","Jami investment","JMIP","وجامی","سرمایه گذاری جامی","IRO7JMIP0002","20230917","4","سرمایه گذاری جامی","A","P1","NO","7","56","5699","309"
"57616105980228781","IRX6X49T0006","X49T6","Index Group 49","IDXS","49-کاشی و سرامیک6","49-کاشی و سرامیک","IRX6X49T0001","20210829","1","شرکت شاخص","I","00","ID","6","X1","X1  ","68"
"57639364758870873","IRO1PSIR0001","PSIR1","Iran Glass Wool","PSIR","کپشیر","پشم شیشه ایران","IRO1PSIR0002","20230918","1","پشم شیشه ایران","A","N1","NO","3","54","5410","300"
"57714949492552862","IRO3Z0040001","Z0041","Marjan Petroch.","Z004","پتروشیمی مرجان","پتروشیمی مرجان","IRO3Z0040007","20180721","2","پتروشیمی مرجان","A","Z1","NO","5","44","4411","303"
"57715478894469223","IRR1BPRS0101","BPRX1","Pars Packing-R","BPRS","چبسپاح","ح . بسته  بندی  پارس","IRR1BPRS0101","20100411","1","بسته  بندی  پارس","A","N2","NO","5","21","2102","400"
"57722642338781674","IRO1PLKK0001","PLKK1","Plascokar Saipa","PLKK","پلاسک","پلاسکوکار","IRO1PLKK0002","20230917","1","پلاسکوکار","A","N2","NO","5","25","2520","300"
"57728534324022361","IRT3GJAF0001","GJAF1","GanjinehAvid1 ETF","GJAF","گنجین","صندوق س. گنجینه یکم آوید-د","IRT3GJAF0003","20230702","2","صندوق س. گنجینه یکم آوید","A","1A","NO","4","68","6812","305"
"57731325451718490","IRO3MSZ89071","MK011","Bank Maskan","MSKZ","تسه8907","امتیاز تسهیلات مسکن مهرماه89","IRO3MSZ89074","20180721","2","بانک مسکن","A","Z1","NO","4","59","5910","303"
"57743663132185249","IRB4SG380151","G38Q1","SOV.GMR38.SP220815","SG38","اراد38","مرابحه عام دولت3-ش.خ 0105","IRB4SG380152","20221212","2","مرابحه عام دولت3-شرایط خاص0105","A","17","NO","4","69","6945","706"
"57761388729898548","IRT3AVSF0001","AVSF1","Andishe Varzan ETF","AVSF","اوصتا","صندوق اندیشه ورزان صباتامین -د","IRT3AVSF0003","20230709","2","صندوق س. اندیشه ورزان صباتامین","A","1A","NO","4","68","6812","305"
"57768102707741806","IRO7DTKP0001","DTKP1","Datak CO.","DTKP","داتک","گسترش ارتباطات داتک","IRO7DTKP0007","20120710","2","گسترش ارتباطات داتک","A","P1","NO","7","72","7200","309"
"57789973477176391","IRR3MAHZ0101","MAHX1","Malard AGRI&Husb-R","MAHZ","زملاردح","ح.کشاورزی و دامپروری ملارد شیر","IRR3MAHZ0106","20230828","2","کشاورزی و دامپروری ملارد شیر","A","16","NO","1","01","0140","403"
"57822184818053480","IRR7LZIN0101","LZIX1","Leasing Iran-R","LZIN","ولیزح","ح . لیزینگ ایران","IRR7LZIN0107","20230319","4","لیزینگ ایران","A","P1","NO","7","58","5891","404"
"57857218314224912","IRO3ZF040001","ZF041","Bisoton Company","ZF04","پذیره-ستون","پذیره-پتروشیمی بیستون","IRO3ZF040000","20180721","2","پتروشیمی بیستون","A","Z1","NO","5","44","4424","303"
"57867164060854300","IRXZXPHM0006","XPHM6","IFB Manf of Pharm","IDXS","دارو فرابورس6","شاخص دارو فرابورس","IRXZXPHM0006","20180721","2","شرکت شاخص","I","00","ID","6","X1","X1  ","69"
"57875847776839336","IRO1NALM0001","NALM1","Aluminum R.","NALM","فنوال","نورد آلومینیوم","IRO1NALM0004","20230917","1","نورد آلومینیوم","A","N1","NO","3","27","2720","300"
"57884321808046956","IRO3Z0440001","Z0441","Pension Services","Z044","خدمات بازنشستگی","خدمات مدیریت صندوق بازنشستگی","IRO3Z0440009","20180721","2","خدمات مدیریت صندوق بازنشستگی","A","Z1","NO","5","56","5699","303"
"57944184894703821","IRO1ALBZ0001","ALBZ1","S*Alborz Inv.","ALBZ","والبر","سرمایه  گذاری  البرز(هلدینگ","IRO1ALBZ0003","20230917","1","سرمایه  گذاری  البرز(هلدینگ","A","N1","NO","1","43","4399","300"
"58000772709340489","IRR7BNDP0101","BNDX1","Darya bandar Co-R","BNDP","حبندرح","ح.دریایی وکشتیرانی خط دریابندر","IRR7BNDP0106","20230716","4","دریایی و کشتیرانی خط دریابندر","A","16","NO","7","60","6003","404"
"58024357149774390","IRR1KPRS0101","KPRX1","Pars Tile-R","KPRS","کپارسح","ح . کاشی  پارس","IRR1KPRS0100","20230918","1","کاشی  پارس","A","N1","NO","3","49","4993","400"
"58035444268544991","IRO7CMKP0001","CMKP1","Momtazan Cement","CMKP","سمتاز","سیمان ممتازان کرمان","IRO7CMKP0005","20230917","4","سیمان ممتازان کرمان","A","P1","NO","7","53","5394","309"
"58097053240000607","IRO1VARZ0001","VARZ1","Varziran","VARZ","کورز","ورزیران","IRO1VARZ0003","20130721","1","ورزیران","A","N2","NO","5","54","5499","300"
"58120226425289272","IRO1DENA0001","DENA1","Dena Tire","DENA","پدنا","تولیدی لاستیک دنا","IRO1DENA0004","20090716","1","تولیدی لاستیک دنا","A","N2","NO","5","25","2511","300"
"58134872797540565","IRB4SG440071","G44Q1","SOV.GMR44.SP211013","SG44","اراد44","مرابحه عام دولت4-ش.خ 0007","IRB4SG440071","20221212","2","مرابحه عام دولت4-شرایط خاص0007","A","17","NO","4","69","6945","706"
"58156737504740326","IRO3HJNZ0001","HJNZ1","South-Iran Ship","HJNZ","حجنوب","کشتیرانی جنوب خط ایران","IRO3HJNZ0004","20150413","2","کشتیرانی جنوب خط ایران","A","D1","NO","1","60","6003","303"
"58180284328186631","IRO7RFNZ0001","RFNZ1","Ravan Fan Avar","RFNZ","خفناور","مهندسی صنعتی روان فن آور","IRO7RFNZ0002","20230917","4","مهندسی صنعتی روان فن آور","A","P1","NO","7","34","3430","309"
"58198007384583512","IRR1SBAH0101","SBAX1","Bahman Inv.-R","SBAH","وبهمنح","ح . سرمایه گذاری بهمن","IRR1SBAH0100","20171213","1","سرمایه گذاری بهمن","A","N1","NO","1","56","5699","400"
"58208801871943418","IRO5AZBS0001","AZBS1","Urmia Azar Battery","AZBS","خاذر","تولیدی آذر باتری ارومیه","IRO5AZBS0002","20180721","2","تولیدی آذر باتری ارومیه","A","V1","NO","9","34","3430","313"
"58213420124226840","IRO1KPAS0001","KPAS1","Pars Carton","KPAS","چکارپ","کارتن  پارس","IRO1KPAS0007","20081126","1","کارتن  پارس","A","N4","NO","4","21","2102","300"
"58231368623465359","IRX6X35T0006","X35T6","Index Group 35","IDXS","35-حمل و نقل6","35-حمل و نقل","IRX6X35T0007","20171212","1","شرکت شاخص","I","00","ID","6","X1","X1  ","68"
"58242024190036642","IRR1LMIR0101","LMIX1","Iran M. & P. M.-R","LMIR","فلولهح","ح . لوله وماشین سازی ایران","IRR1LMIR0104","20230918","1","لوله وماشین سازی ایران","A","N1","NO","3","27","2710","400"
"58330599921175874","IRR1BAMA0101","BAMX1","Bama-R","BAMA","کاماح","ح . باما","IRR1BAMA0103","20191014","1","باما","A","N1","NO","1","13","1320","400"
"58349566728384453","IRR1MNMH0101","MNMX1","Niromohareke M.-R","MNMH","تمحرکهح","ح . ماشین سازی نیرومحرکه","IRR1MNMH0108","20171213","1","ماشین سازی نیرومحرکه","A","N2","NO","5","29","2915","400"
"58350758724585444","IRR7VSNP0101","VSNX1","Sina Insurance","VSNP","وسینح","ح .بیمه سینا","IRR7VSNP0105","20180721","4","بیمه سینا","A","P1","NO","7","66","6603","404"
"58356374066358100","IRO1RVND0001","RVND1","Arvand Petro.","RVND","اروند","پتروشیمی اروند","IRO1RVND0004","20230917","1","پتروشیمی اروند","A","N2","NO","5","44","4413","300"
"58358543014279572","IRO1OS250001","OS251","Lorestan Inv.","OS25","وسلرستا","شرکت س استان لرستان","IRO1OS250005","20230917","1","شرکت س استان لرستان","A","N2","NO","5","56","5699","300"
"58432687994606328","IRO3MSZ95011","MK671","BANK MASKAN","MSKZ","تسه9501","امتیاز تسهیلات مسکن فروردین95","IRO3MSZ95014","20180721","2","بانک مسکن","A","Z1","NO","4","59","5910","303"
"58440550086834602","IRX6X20T0006","X20T6","Index Group 20","IDXS","20-محصولات چوبی6","20-محصولات چوبی","IRX6X20T0004","20171212","1","شرکت شاخص","I","00","ID","6","X1","X1  ","68"
"58462435595049907","IRO3PEIZ0001","PEIZ1","Petro. Eqpt. Ind.","PEIZ","فنفت","صنایع تجهیزات نفت","IRO3PEIZ0006","20180721","2","صنایع تجهیزات نفت","A","Z1","NO","3","27","2710","303"
"58474277119959628","IRO6MELZ9781","TM101","Melli Mortgage1811","MELZ","تملی708","تسهیلات مسکن ب. ملی-آبان97","IRO6MELZ9788","20230702","2","تسهیلات مسکن بانک ملی ایران","A","M1","NO","4","59","5910","307"
"58482817740704549","IRO3KKHP0001","KKHP1","Arman Gostar Pariz","KKHP","خکرمان","سرمایه گذاری آرمان گستر پاریز","IRO3KKHP0006","20230917","2","سرمایه گذاری آرمان گستر پاریز","A","Z1","NO","3","34","3410","303"
"58506711606206967","IRB3EM0806C1","EM081","EMobinIJRTOS280317","EM08","مبین062","اجاره اعتمادمبین توسعه14061227","IRB3EM0806C0","20230607","2","اجاره اعتمادمبین توسعه ملی0612","A","17","NO","4","69","6910","306"
"58514988269776425","IRTKGANJ0001","GANJ1","Kardan Gold ETF","GANJ","گنج","صندوق س. طلا کیمیا زرین کاردان","IRTKGANJ0004","20230214","7","صندوق س. طلا کیمیا زرین کاردان","A","QS","NO","4","68","6811","380"
"58602432837130018","IRO7KAFP0001","KAFP1","Kaf","KAFP","شکف","کف","IRO7KAFP0006","20230917","4","کف","A","C1","NO","7","44","4424","309"
"58634422155366009","IRO3Z0060001","Z0061","kerm abrisham","Z006","ابریشم","پرورش کرم ابریشم ایران","IRO3Z0060005","20220108","2","پرورش کرم ابریشم ایران","A","Z1","NO","5","01","0142","303"
"58741071099161284","IRO3FRBZ0001","FRBZ1","Iran Fara Bourse","FRBZ","فرابورس","فرابورس ایران","IRO3FRBZ0000","20230917","2","فرابورس ایران","A","1Z","NO","1","67","6711","303"
"58741156544596000","IRXWXEXR0026","WEX26","EXIR Com EqWeig Pr","IDXS","اکسیر قیمت هم وزن6","شاخص اکسیر قیمت هم وزن","IRXWXEXR0023","20210825","2","شرکت شاخص","I","00","ID","6","X1","X1  ","70"
"58787595073032545","IRB3MIDZ9711","MIDQ1","Midko 20%","MIDZ","ومدکو2","اوراق مشارکت میدکو ماهانه %20","IRB3MIDZ9719","20180721","2","اوراق مشارکت میدکو ماهانه %20","A","Z1","NO","4","69","6923","306"
"58789178087946067","IRT3SVDF0001","SVDF1","ServateDariush ETF","SVDF","داریوش","صندوق س. ثروت داریوش -س","IRT3SVDF0000","20220906","2","صندوق س. سهام ثروت داریوش","A","T1","NO","4","68","6811","305"
"58810336532668771","IRO3YAFZ0001","YAFZ1","Yazd Faranasooz","YAFZ","کایزد","فرانسوز یزد","IRO3YAFZ0002","20230917","2","فرانسوز یزد","A","1Z","NO","1","54","5492","303"
"58844198664910839","IRR3GDSZ0101","GDSX1","Golgasht Nemoune-R","GDSZ","زگلدشتح","ح.کشت و دام گلدشت نمونه اصفهان","IRR3GDSZ0108","20220507","2","کشت و دام گلدشت نمونه اصفهان","A","1Z","NO","1","01","0121","403"
"58852293795036597","IRT3VISF0001","VISF1","Vista ETF","VISF","ویستا","صندوق س. ویستا -س","IRT3VISF0005","20220906","2","صندوق س. سهام ویستا","A","T1","NO","4","68","6811","305"
"58873907630765023","IRO1TSAN0001","TSAN1","Amin Investment","TSAN","امین","تامین سرمایه امین","IRO1TSAN0000","20230917","1","تامین سرمایه امین","A","N2","NO","5","67","6719","300"
"58892839837671228","IRO1SOLI0001","SOLI1","Soliran.","SOLI","فسلیر","سولیران","IRO1SOLI0009","20130218","1","سولیران","A","N2","NO","5","28","2811","300"
"58903026391426893","IRO3Z0570001","Z0571","Sirjan Iranian ST","Z057","سیرجان","فولاد سیرجان","IRO3Z0570003","20181219","2","فولاد سیرجان","A","Z1","NO","5","27","2710","303"
"58914608300180328","IRB3OMIZ9451","OMIQ1","Omid Company","OMIZ","صامید","اجاره امید سه ماهه 20 درصد","IRB3OMIZ9450","20140721","2","اجاره امید سه ماهه 20 درصد","A","Z1","NO","4","69","6910","306"
"58931793851445922","IRO1MADN0001","MADN1","S*Metals & Min.","MADN","ومعادن","توسعه معادن وفلزات","IRO1MADN0004","20230917","1","توسعه معادن وفلزات","A","N1","NO","1","13","1399","300"
"58964593134314938","IRO3MEAZ0001","MEAZ1","Mehr Ayandegan","MEAZ","ومهان","گروه توسعه مالی مهر آیندگان","IRO3MEAZ0007","20230304","2","گروه توسعه مالی مهر آیندگان","A","Z1","NO","3","56","5699","303"
"58965710006903807","IRT3PC030001","PC031","Kaman Chari PCF-PR","PC03","کمان","س.خ.کمان کاریزما 35% تادیه","IRT3PC030005","20230515","2","ص.س.خصوصی کمان کاریزما","A","T1","NO","4","68","6816","305"
"58999606802857888","IRR1FROZ0101","FROX1","Firouza-R","FROZ","تفیروح","ح . فیروزا","IRR1FROZ0109","20100411","1","فیروزا","A","N2","NO","5","29","2915","400"
"58999969923044052","IRB3DZ020571","DZ2Q1","Diesel MRB 260928","DZ02","دیزل05","مرابحه بهمن دیزل 14050706","IRB3DZ020571","20230607","2","مرابحه بهمن دیزل","A","17","NO","4","69","6911","306"
"59021777706748726","IRR1GRGN0101","GRGX1","Melli Cult. Dev-R","GRGN","غگرگح","ح . توسعه  کشت  و صنعت  ملی","IRR1GRGN0102","20081126","1","توسعه  کشت  و صنعت  ملی","A","N4","NO","4","42","4213","400"
"59061939785593482","IRR1SNRO0101","SNRX1","Nirou Inv.-R","SNRO","ونیروح","ح . سرمایه گذاری نیرو","IRR1SNRO0108","20210530","1","سرمایه گذاری نیرو","A","N1","NO","1","40","4010","400"
