"insCode","cSecVal","lSecVal","cSoSecVal","lSoSecVal","cValMne","lVal18","cSocCSAC","lSoc30","yMarNSC","yVal","lVal30","lVal18AFC","cIsin","zTitad","baseVol","instrumentID","cgrValCot","cComVal","lastDate","sourceID","flowTitle","cgrValCotTitle"
"1200391996585610","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM121","Melli Mortgage1901","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-دي97","تملي710","IRO6MELZ97A0","0.0","0","IRO6MELZ97A1","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1241998328504490","68","صندوق سرمايه گذاري قابل معامله","6812","صندوق سرمايه گذاري در اوراق با درآمدثابت","NEHF1","Neshan ETF","NEHF","ص.س.د. مختص اوراق دولتي نشان","NO","305","صندوق س. نشان هامرز-د","نشان","IRT3NEHF0002","0.0","0","IRT3NEHF0001","1A","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1245925241417929","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK261","Bank Maskan","MSKZ","بانك مسكن","NO","303","امتيازتسهيلات مسكن آبان ماه 91","تسه9108","IRO3MSZ91088","0.0","0","IRO3MSZ91081","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1277592884769853","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","OS231","Golestan Inv.","OS23","شركت س استان گلستان","NO","300","شركت س استان گلستان","وسگلستا","IRO1OS230007","0.0","0","IRO1OS230001","N2","5","0","0","","بازار دوم بورس"
"1301069819790264","13","استخراج کانه هاي فلزي","1399","استخراج ساير كانه هاي فلزي","TMMZ1","TajaliMines&Metals","TMMZ","تجلي توسعه معادن و فلزات","NO","303","تجلي توسعه معادن و فلزات","تجلي","IRO3TMMZ0006","0.0","0","IRO3TMMZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"1305902643160516","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6719","بجز تامين وجوه بيمه و بازنشستگي","Z0801","Kimiya Investment","Z080","تامين سرمايه كيميا","NO","303","تامين سرمايه كيميا","تكيميا","IRO3Z0800004","0.0","0","IRO3Z0800001","Z1","5","0","0","","بازار سوم فرابورس"
"1314853494617240","49","كاشي و سراميك","4993","توليد گل و سراميك ساختماني","KSAX1","Saadi Tile-R","KSAD","كاشي‌ سعدي‌","NO","400","ح . كاشي‌ سعدي‌","كسعديح","IRR1KSAD0103","0.0","0","IRR1KSAD0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"1358190916156744","70","انبوه سازي، املاك و مستغلات","7099","ساير فعاليت هاي املاك و مستغلات","TAZB1","Azarbayjan Inv.","TAZB","سرمايه‌گذاري‌توسعه‌آذربايجان‌","NO","300","سرمايه‌گذاري‌توسعه‌آذربايجان‌","وآذر","IRO1TAZB0005","0.0","0","IRO1TAZB0001","N2","5","0","0","","بازار دوم بورس"
"1359959101711313","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK371","BANK MASKAN","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن مهرماه 92","تسه9207","IRO3MSZ92078","0.0","0","IRO3MSZ92071","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1438514795814416","68","صندوق سرمايه گذاري قابل معامله","6812","صندوق سرمايه گذاري در اوراق با درآمدثابت","YGHT1","Yaghoot Agah ETF","YGHT","صندوق س ياقوت آگاه-ثابت","NO","305","صندوق س ياقوت آگاه-ثابت","ياقوت","IRT1YGHT0003","0.0","0","IRT1YGHT0001","H1","4","0","0","","-'"
"1518157759350339","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","PMEX1","Parsmetal-R","PMET","پارس‌ متال‌","NO","400","ح . پارس‌ متال‌","فمتالح","IRR1PMET0102","0.0","0","IRR1PMET0101","N2","5","0","0","","بازار دوم بورس"
"1625149423498289","60","حمل ونقل، انبارداري و ارتباطات","6003","خدمات حمل و نقل دريايي","SMBZ1","Sina Marine srv","SMBZ","توسعه خدمات دريايي وبندري سينا","NO","303","توسعه خدمات دريايي وبندري سينا","حسينا","IRO3SMBZ0000","0.0","0","IRO3SMBZ0001","1Z","1","0","0","","بازار اول فرابورس"
"1650287360153383","28","ساخت محصولات فلزي","2811","توليد محصولات فلزي ساختماني","AVAN1","Avangan","AVAN","آونگان‌","NO","300","آونگان‌","فاون","IRO1AVAN0006","0.0","0","IRO1AVAN0001","N4","4","0","0","","بازار چهارم بورس"
"1723099959084685","74","خدمات فني و مهندسي","7422","آزمايش و تحليل فني","TKIX1","Techinco-R","TKIN","كنترل‌خوردگي‌تكين‌كو","NO","400","ح . كنترل‌خوردگي‌تكين‌كو","رتكوح","IRR1TKIN0102","0.0","0","IRR1TKIN0101","N2","5","0","0","","بازار دوم بورس"
"1771069330721898","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","PJHX1","Jahrom Petro.-R","PJHP","پتروشيمي جهرم","NO","404","ح.پتروشيمي جهرم","جهرمح","IRR7PJHP0102","0.0","0","IRR7PJHP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"1775538989481366","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MZ321","Mortgage Right0005","MSKZ","بانك مسكن","NO","307","امتيازتسهيلات مسكن مرداد 1400","تسه0005","IRO6MSKZ0055","0.0","0","IRO6MSKZ0051","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1778142796834142","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM171","Melli Mortgage1906","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-خرداد98","تملي803","IRO6MELZ9838","0.0","0","IRO6MELZ9831","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"1806692551822666","69","اوراق تامين مالي","6910","صكوك اجاره","AL1Q1","AlborzNr.IJR230805","AL01","تجهيزات ناوگان ريلي البرزنيرو","NO","306","اجاره ريلي البرزنيرو14020514","البرز02","IRB3AL010258","0.0","0","IRB3AL010251","17","4","0","0","","-'"
"1808967844081601","55","هتل و رستوران","5510","هتل ها ، اردو و ديگر تداركات اقامت كوتاه","ZF461","Nosaz Services","ZF46","ساختمان و خدمات نوساز","NO","303","ساختمان و خدمات نوساز","خدمات نوساز","IRO3ZF460000","0.0","0","IRO3ZF460001","Z1","5","0","0","","بازار سوم فرابورس"
"1811292893243712","69","اوراق تامين مالي","6946","اوراق منفعت دولتي با ضمانت دولت","QM4Q1","Quotes 04","QM04","مظنه پذيره نويسي اوراق دولتي4","NO","402","مظنه پذيره4- اوراق منفعت دولت","مظنه4","IRB1QM040001","0.0","0","IRB1QM040001","18","4","0","0","","-'"
"1822787329898392","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","CHPZ1","Chlor Pars","CHPZ","كلر پارس","NO","303","كلر پارس","كلر","IRO3CHPZ0009","0.0","0","IRO3CHPZ0001","1Z","1","0","0","","بازار اول فرابورس"
"1831214548277647","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MZ061","Mortgage Right9803","MSKZ","بانك مسكن","NO","307","امتياز تسهيلات مسكن خرداد98","تسه9803","IRO6MSKZ9833","0.0","0","IRO6MSKZ9831","17","4","0","0","","-'"
"1852132120586484","34","خودرو و ساخت قطعات","3430","قطعات يدكي و جانبي وسايل نقليه موتوري","INDX1","Indamin-R","INDM","كمك‌فنرايندامين‌","NO","400","ح . كمك‌فنرايندامين‌","خكمكح","IRR1INDM0108","0.0","0","IRR1INDM0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"1860384396424573","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","SHSX1","Sina Chem. Ind.-R","SHSI","صنايع‌شيميايي‌سينا","NO","400","ح . صنايع‌شيميايي‌سينا","شسيناح","IRR1SHSI0103","0.0","0","IRR1SHSI0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"1911343624441437","47","خرده فروشي،باستثناي وسايل نقليه موتوري","4711","خرده فروشي انواع موادغذايي،نوشيدني وغيره","OFOX1","Ofogh Koorosh-R","OFOG","فروشگاههاي زنجيره اي افق كوروش","NO","400","ح .فروشگاه زنجيره اي افق كوروش","افقح","IRR1OFOG0105","0.0","0","IRR1OFOG0101","N2","5","0","0","","بازار دوم بورس"
"1931037287459558","31","ماشين آلات و دستگاه‌هاي برقي","3110","توليد موتورها، مولدها و مبدلهاي الكتريكي","MOTX1","Motogen-R","MOTJ","موتوژن‌","NO","400","ح . موتوژن‌","بموتوح","IRR1MOTJ0108","0.0","0","IRR1MOTJ0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"1982233425566381","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB321","TreasuryBill181211","TB32","اسنادخزانه اسلامي-م1بودجه1397","NO","306","اسنادخزانه-م1بودجه97-970920","اخزا701","IRB3TB329790","0.0","0","IRB3TB329791","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"2019449432639594","68","صندوق سرمايه گذاري قابل معامله","6819","صندوق سرمايه گذاري بخشي","PDUF1","Petro Dariush ETF","PDUF","صندوق س. بخشي پترو داريوش","NO","305","صندوق س. بخشي پترو داريوش-ب","پتروداريوش","IRT3PDUF0004","0.0","0","IRT3PDUF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"2050740941534952","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","ALMX1","Alomrad-R","ALMR","آلومراد","NO","400","ح . آلومراد","فمرادح","IRR1ALMR0102","0.0","0","IRR1ALMR0101","N2","5","0","0","","بازار دوم بورس"
"2122354233695079","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SBHX1","Behbahan Cement-R","SBHN","سيمان‌ بهبهان‌","NO","400","ح . سيمان‌ بهبهان‌","سبهانح","IRR1SBHN0105","0.0","0","IRR1SBHN0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"2135047529277416","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","ETLX1","Alborz Invest.-R","ETLZ","شركت سرمايه گذاري اعتلاء البرز","NO","403","ح سرمايه گذاري اعتلاء البرز","اعتلاح","IRR3ETLZ0109","0.0","0","IRR3ETLZ0101","16","3","0","0","","-'"
"2147129961448440","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM141","Melli Mortgage1903","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-اسفند97","تملي712","IRO6MELZ97C6","0.0","0","IRO6MELZ97C1","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"2149279845014433","42","محصولات غذايي و آشاميدني به جز قند و شكر","4299","زير گروه ساير محصولات غذايي","FGMX1","Mashad Food-R","FGMS","فرآورده‌هاي‌ غذايي‌ مشهد","NO","400","ح . فرآورده‌هاي‌ غذايي‌ مشهد","غمشهدح","IRR1FGMS0103","0.0","0","IRR1FGMS0101","N4","4","0","0","","بازار چهارم بورس"
"2161110547458064","68","صندوق سرمايه گذاري قابل معامله","6812","صندوق سرمايه گذاري در اوراق با درآمدثابت","SEDF1","Sepid Damavand ETF","SEDF","صندوق س. سپيد دماوند","NO","305","صندوق س. سپيد دماوند-د","سپيدما","IRT3SEDF0001","0.0","0","IRT3SEDF0001","1A","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"2254054929817435","42","محصولات غذايي و آشاميدني به جز قند و شكر","4233","توليد خوراك آماده دام","KDPS1","P. Animal Feed","KDPS","خوراك‌ دام‌ پارس‌","NO","300","خوراك‌  دام‌ پارس‌","غدام","IRO1KDPS0004","0.0","0","IRO1KDPS0001","N2","5","0","0","","بازار دوم بورس"
"2262715289665960","34","خودرو و ساخت قطعات","3430","قطعات يدكي و جانبي وسايل نقليه موتوري","RADX1","Iran Radiator-R","RADI","رادياتور ايران‌","NO","400","ح . رادياتور ايران‌","ختورح","IRR1RADI0108","0.0","0","IRR1RADI0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"2287142185257795","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","MAKH1","Makhmal Kashan","MAKH","كارخانجات مخمل و ابريشم كاشان","NO","319","مخمل و ابريشم كاشان","نمخمل","IROTMAKH0007","0.0","0","IROTMAKH0001","OT","7","0","0","","بازار توافقی فرابورس"
"2318736941376687","45","پيمانكاري صنعتي","4520","ساختمان و مهندسي عمران","SDRP1","SADRA","SDRP","صنعتي‌ دريايي‌ ايران‌","NO","309","صنعتي‌ دريايي‌ ايران‌","خصدرا","IRO7SDRP0001","0.0","0","IRO7SDRP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"2328862017676109","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","SPAH1","Sepah Inv.","SPAH","سرمايه‌گذاري‌ سپه‌","NO","300","سرمايه‌گذاري‌ سپه‌","وسپه","IRO1SPAH0002","0.0","0","IRO1SPAH0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"2334276998450282","46","تجارت عمده فروشي به جز وسايل نقليه موتور","4610","عمده فروشي براساس هزينه و يا قرارداد","MILX1","Ahan&Folad Co-R","MILP","توسعه سرمايه گذاري ميلاد پارس","NO","404","ح.توسعه سرمايه گذاري ميلادپارس","بميلاح","IRR7MILP0100","0.0","0","IRR7MILP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"2362491091971813","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","TMEX1","Tosee Melli Inv-R","TMEL","سرمايه‌گذاري‌توسعه‌ملي‌","NO","400","ح . سرمايه‌گذاري‌توسعه‌ملي‌","وتوسمح","IRR1TMEL0106","0.0","0","IRR1TMEL0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"2400322364771558","39","شرکتهاي چند رشته اي صنعتي","3999","شركتهاي صنعتي چند رشته اي","TAMN1","Social Sec Inv","TAMN","سرمايه گذاري تامين اجتماعي","NO","300","سرمايه گذاري تامين اجتماعي","شستا","IRO1TAMN0006","0.0","0","IRO1TAMN0001","N2","5","0","0","","بازار دوم بورس"
"2427436944707298","72","رايانه و فعاليت‌هاي وابسته به آن","7220","مشاوره و تهيه نرم افزار","KISP1","IRAN KISH","KISP","كارت اعتباري ايران كيش","NO","309","كارت اعتباري ايران كيش","ركيش","IRO7KISP0003","0.0","0","IRO7KISP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"2432718060936300","70","انبوه سازي، املاك و مستغلات","7099","ساير فعاليت هاي املاك و مستغلات","SK021","Iran Const. Inv2","SAKH","سرمايه گذاري ساختمان ايران","NO","300","س. ساختمان ايران عمده2","وساخت عمده2","IRO1SAKH0205","0.0","0","IRO1SAKH0201","91","1","0","0","","-'"
"2434703913394836","42","محصولات غذايي و آشاميدني به جز قند و شكر","4213","پرورش و نگهداري ميوه جات و سبزيجات","DMOR1","Dasht Morghab","DMOR","دشت‌ مرغاب‌","NO","300","دشت‌ مرغاب‌","غدشت","IRO1DMOR0004","0.0","0","IRO1DMOR0001","N2","5","0","0","","بازار دوم بورس"
"2436557798493124","17","منسوجات","1722","توليد و فروش فرش و قالي","SNGX1","Naghshiran Grp.-R","SNGH","گروه‌ صنعتي‌ نقش‌ ايران‌","NO","400","ح . گروه‌ صنعتي‌ نقش‌ ايران‌","ننقشح","IRR1SNGH0100","0.0","0","IRR1SNGH0101","N4","4","0","0","","بازار چهارم بورس"
"2501017203331667","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DPAX1","Daroupakhsh P.-R","DPAK","كارخانجات‌داروپخش‌","NO","400","ح . كارخانجات‌داروپخش","داروح","IRR1DPAK0106","0.0","0","IRR1DPAK0101","N2","5","0","0","","بازار دوم بورس"
"2512214120008228","39","شرکتهاي چند رشته اي صنعتي","3999","شركتهاي صنعتي چند رشته اي","FSIN1","Investment Sina","FSIN","مالي و سرمايه گذاري سينا","NO","300","مالي و سرمايه گذاري سينا","سينا","IRO1FSIN0008","0.0","0","IRO1FSIN0001","N2","5","0","0","","بازار دوم بورس"
"2589887561569709","34","خودرو و ساخت قطعات","3410","توليد وسايل نقليه موتوري","ZMYD1","Zamyad","ZMYD","زامياد","NO","300","زامياد","خزاميا","IRO1ZMYD0002","0.0","0","IRO1ZMYD0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"2696258159590598","68","صندوق سرمايه گذاري قابل معامله","6815","صندوق سرمايه گذاري جسورانه","VC121","Yek Pishgam VCF-VR","VC12","ص.س.جسورانه رشد يكم پيشگام","NO","305","ص.ج.رشد يكم پيشگام 50%تاديه","پيشگام","IRT3VC120006","0.0","0","IRT3VC120001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"2705253775088582","42","محصولات غذايي و آشاميدني به جز قند و شكر","4220","توليد لبنيات","SHPX1","W. Azar. Pegah-R","SHPZ","‌پگاه‌آذربايجان‌غربي‌","NO","400","ح . ‌پگاه‌آذربايجان‌غربي‌","غشاذرح","IRR1SHPZ0105","0.0","0","IRR1SHPZ0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"2736448581569857","69","اوراق تامين مالي","6911","صكوك مرابحه","DS011","DSanko MRB 270821","DS01","مرابحه داروسازي سبحان انكولوژي","NO","306","مرابحه سبحان انكولوژي060530","دسانكو06","IRB3DS010654","0.0","0","IRB3DS010651","17","4","0","0","","-'"
"2786094660320231","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","PMTX1","Maskan Invest.-R","PMTZ","سرمايه گذاري مسكن تهران","NO","403","ح سرمايه گذاري مسكن تهران","ثترانح","IRR3PMTZ0105","0.0","0","IRR3PMTZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"2819110578357790","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SSOX1","Soufian Cement-R","SSOF","سيمان‌ صوفيان‌","NO","400","ح . سيمان‌ صوفيان‌","سصوفيح","IRR1SSOF0107","0.0","0","IRR1SSOF0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"2855515398698068","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","MRIX1","Iranmerinos-R","MRIN","ايران‌ مرينوس‌","NO","400","ح . ايران‌ مرينوس‌","نمرينوح","IRR1MRIN0102","0.0","0","IRR1MRIN0101","61","5","0","0","","-'"
"2888358730233310","69","اوراق تامين مالي","6942","اوراق اجاره دولتي با ضمانت دولت","I23Q1","SOV.IJR2-MLT210206","SI23","اجاره دولتي آپرورش-ملت991118","NO","306","اجاره دولتي آپرورش-ملت991118","اجاد23","IRB3SI2399B4","0.0","0","IRB3SI2399B1","17","4","0","0","","-'"
"2892746204060110","72","رايانه و فعاليت‌هاي وابسته به آن","7200","ساير فعاليت هاي رايانه اي","AFRX1","Afra Net Co. -R","AFRZ","افرانت","NO","403","ح. افرانت","افراح","IRR3AFRZ0103","0.0","0","IRR3AFRZ0101","1Z","1","0","0","","بازار اول فرابورس"
"2921076177475846","57","بانكها و موسسات اعتباري","5719","ساير  واسطه هاي پولي","9U021","BMLT-O-14020929","BMLT","بانك ملت","NO","312","اختيارف وبملت-3000-1402/09/29","طملت9000","IROFBMLT9024","0.0","0","IROFBMLT9021","31","8","0","0","","-'"
"2929948497881810","69","اوراق تامين مالي","6942","اوراق اجاره دولتي با ضمانت دولت","I25Q1","SOV.IJR2-SPH210206","SI25","اجاره دولتي آپرورش-سپهر991118","NO","306","اجاره دولتي آپرورش-سپهر991118","اجاد25","IRB3SI2599B9","0.0","0","IRB3SI2599B1","17","4","0","0","","-'"
"2944500421562364","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","TOSA1","Iran Ind. Dev.","TOSA","گروه س توسعه صنعتي ايران","NO","300","گروه س توسعه صنعتي ايران","وتوصا","IRO1TOSA0009","0.0","0","IRO1TOSA0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"2950378541189013","13","استخراج کانه هاي فلزي","1310","استخراج آهن","KNRZ1","Saba Noor","KNRZ","تأمين مواد اوليه فولاد صبانور","NO","303","تأمين مواد اوليه فولاد صبانور","كنور","IRO3KNRZ0009","0.0","0","IRO3KNRZ0001","Z1","1","0","0","","بازار اول فرابورس"
"3019817952865782","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB751","TreasuryBill231127","TB75","اسنادخزانه اسلامي-م21بودجه1398","NO","306","اسنادخزانه-م21بودجه98-020906","اخزا821","IRB3TB750292","0.0","0","IRB3TB750291","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"3037464497437282","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SKEX1","Kerman Cement-R","SKER","سيمان‌ كرمان‌","NO","400","ح . سيمان‌ كرمان‌","سكرماح","IRR1SKER0103","0.0","0","IRR1SKER0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"3050342257199174","38","قند و شكر","3842","توليد شكر","NJSP1","Naghsh Jahan Sugar","NJSP","قند نقش جهان","NO","309","قند نقش جهان","قنقش","IRO7NJSP0009","0.0","0","IRO7NJSP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"3050805371360862","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","ETKX1","Iranian Etekai-R","ETKZ","بيمه اتكايي ايرانيان","NO","403","ح . بيمه اتكايي ايرانيان","اتكايح","IRR3ETKZ0100","0.0","0","IRR3ETKZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"3083005592739412","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","UWCS1","Urumieh WHT.Cement","UWCS","سيمان سفيد اروميه","NO","313","سيمان سفيد اروميه","سفاروم","IRO5UWCS0000","0.0","0","IRO5UWCS0001","V1","9","0","0","","شرکتهای کوچک و متوسط فرابورس"
"3149396562827132","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","LIRZ1","Iranian Lizing","LIRZ","ليزينگ ايرانيان","NO","300","ليزينگ ايرانيان","وايران","IRO1LIRZ0007","0.0","0","IRO1LIRZ0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"3164894984700505","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","ISLX1","Iran & hargh Lsg-R","ISLZ","ليزينگ ايران و شرق","NO","403","ح . ليزينگ ايران و شرق","ولشرقح","IRR3ISLZ0106","0.0","0","IRR3ISLZ0101","16","1","0","0","","-'"
"3173544097113770","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","STNP1","Golestan Petro.","STNP","پتروشيمي گلستان","NO","309","پتروشيمي گلستان","شستان","IRO7STNP0007","0.0","0","IRO7STNP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"3203898026678865","69","اوراق تامين مالي","6911","صكوك مرابحه","ID011","IDM MRB270313","ID01","طراحي و ساخت قطعات صنايع ايران","NO","306","مرابحه قطعات صنايع14051222","صنايع ايران05","IRB3ID0105C7","0.0","0","IRB3ID0105C1","17","4","0","0","","-'"
"3231489895425696","23","فراورده هاي نفتي، كك و سوخت هسته اي","2308","ساخت فرآورده هاي نفتي تصفيه شده","NPSX1","NPSZ-R","NPSZ","نفت پاسارگاد","NO","403","ح . نفت پاسارگاد","شپاسح","IRR3NPSZ0105","0.0","0","IRR3NPSZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"3236505307755709","45","پيمانكاري صنعتي","4521","پيمانكاري طرح هاي صنعتي","ZF891","Iran Reno. Co.","ZF89","نوسازي صنايع ايران","NO","303","نوسازي صنايع ايران","نوسازي صنايع","IRO3ZF890008","0.0","0","IRO3ZF890001","Z1","5","0","0","","بازار سوم فرابورس"
"3329167699100936","68","صندوق سرمايه گذاري قابل معامله","6815","صندوق سرمايه گذاري جسورانه","VC061","RetirementT VCF-VR","VC06","ص.س.جسورانه فناوري بازنشستگي","NO","305","ص.س.ج. فناوري بازنشستگي","فنابا","IRT3VC060004","0.0","0","IRT3VC060001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"3362850293262749","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DALX1","Alborz Darou-R","DALZ","البرزدارو","NO","400","ح . البرزدارو","دالبرح","IRR1DALZ0103","0.0","0","IRR1DALZ0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"3370493881245014","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MZ141","Mortgage Right9811","MSKZ","بانك مسكن","NO","307","امتياز تسهيلات مسكن بهمن98","تسه9811","IRO6MSKZ98B8","0.0","0","IRO6MSKZ98B1","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"3388451018224720","32","ساخت دستگاه‌ها و وسايل ارتباطي","3230","گيرنده راديو، تلويزيون و تجهيزات وابسته","PELX1","Pars Electric-R","PELC","پارس‌ الكتريك‌","NO","400","ح . پارس‌ الكتريك‌","لپارسح","IRR1PELC0102","0.0","0","IRR1PELC0101","N2","5","0","0","","بازار دوم بورس"
"3407806799514469","44","محصولات شيميايي","4412","توليد كود و تركيبات نيتروژن","URPZ1","UrmiaPetrochemical","URPZ","پتروشيمي اروميه","NO","303","پتروشيمي اروميه","شاروم","IRO3URPZ0005","0.0","0","IRO3URPZ0001","1Z","1","0","0","","بازار اول فرابورس"
"3414440373850933","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","SNVP1","Tamin Maskan Co","SNVP","تامين مسكن نوين","NO","309","تامين مسكن نوين","ثنوين","IRO7SNVP0003","0.0","0","IRO7SNVP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"3426578415893871","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","PKBX1","Amir Kabir Co.-R","PKBP","پتروشيمي اميركبير","NO","404","ح.پتروشيمي اميركبير","شكبيرح","IRR7PKBP0105","0.0","0","IRR7PKBP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
